species,genus,subfamily,family,suborder,order
Marsilea_crotophora,Marsilea,NA,Marsileaceae,NA,Salviniales
Marsilea_polycarpa,Marsilea,NA,Marsileaceae,NA,Salviniales
Marsilea_deflexa,Marsilea,NA,Marsileaceae,NA,Salviniales
Marsilea_scalaripes,Marsilea,NA,Marsileaceae,NA,Salviniales
Marsilea_mutica,Marsilea,NA,Marsileaceae,NA,Salviniales
Azolla_microphylla,Azolla,NA,Salviniaceae,NA,Salviniales
Azolla_pinnata,Azolla,NA,Salviniaceae,NA,Salviniales
Azolla_caroliniana,Azolla,NA,Salviniaceae,NA,Salviniales
Azolla_rubra,Azolla,NA,Salviniaceae,NA,Salviniales
Azolla_filiculoides,Azolla,NA,Salviniaceae,NA,Salviniales
Azolla_nilotica,Azolla,NA,Salviniaceae,NA,Salviniales
Salvinia_cucullata,Salvinia,NA,Salviniaceae,NA,Salviniales
Salvinia_natans,Salvinia,NA,Salviniaceae,NA,Salviniales
Salvinia_minima,Salvinia,NA,Salviniaceae,NA,Salviniales
Salvinia_molesta,Salvinia,NA,Salviniaceae,NA,Salviniales
Salvinia_oblongifolia,Salvinia,NA,Salviniaceae,NA,Salviniales
Salvinia_auriculata,Salvinia,NA,Salviniaceae,NA,Salviniales
Anemia_rotundifolia,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_phyllitidis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_herzogii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_wettsteinii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_underwoodiana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_repens,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_lancea,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_nervosa,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_collina,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_nicaraguensis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_salvadorensis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_hirsuta,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_tenera,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_luetzelburgii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_rosulata,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_dentata,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_affinis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_multiplex,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_jaliscana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_andersonii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_sertaneja,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_hispida,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_presliana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_mynsseniana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_pubescens,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_oblongifolia,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_humilis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_dregeana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_hirta,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_warmingii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_angolensis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_simii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_schimperiana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_aspera,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_labiakii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_tomentosa,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_flexuosa,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_australis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_clinata,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_smithii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_irwinii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_imbricata,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_raddiana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_organensis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_spicantoides,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_villosa,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_patens,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_retroflexa,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_glareosa,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_millefolia,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_gardneri,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_lanuginosa,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_elegans,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_lanata,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_eximia,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_trichorhiza,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_ferruginea,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_myriophylla,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_karwinskyana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_guatemalensis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_buniifolia,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_pyrenaea,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_marginata,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_elaphoglossoides,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_delphinopolica,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_rutifolia,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_caffrorum,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_marginalis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_mohriana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_nudiuscula,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_vestita,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_lanipes,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_adiantifolia,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_mexicana,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_wrightii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_abbottii,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_portoricensis,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_cicutaria,Anemia,NA,Anemiaceae,NA,Schizaeales
Anemia_colimensis,Anemia,NA,Anemiaceae,NA,Schizaeales
Actinostachys_pennula,Actinostachys,NA,Schizaeaceae,NA,Schizaeales
Actinostachys_subtrijuga,Actinostachys,NA,Schizaeaceae,NA,Schizaeales
Actinostachys_confusa,Actinostachys,NA,Schizaeaceae,NA,Schizaeales
Actinostachys_laevigata,Actinostachys,NA,Schizaeaceae,NA,Schizaeales
Actinostachys_melanesica,Actinostachys,NA,Schizaeaceae,NA,Schizaeales
Actinostachys_wagneri,Actinostachys,NA,Schizaeaceae,NA,Schizaeales
Actinostachys_digitata,Actinostachys,NA,Schizaeaceae,NA,Schizaeales
Schizaea_elegans,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_fluminensis,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_sprucei,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_poeppigiana,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_medusa,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_dichotoma,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_bifida,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_incurvata,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_stricta,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_pectinata,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_pusilla,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_fistulosa,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_australis,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_robusta,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_rupestris,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Schizaea_tenella,Schizaea,NA,Schizaeaceae,NA,Schizaeales
Lygodium_reticulatum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_microphyllum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_flexuosum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_articulatum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_circinatum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_radiatum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_salicifolium,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_kerstenii,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_lanceolatum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_heterodoxum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_japonicum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_venustum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_polystachyum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_volubile,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_cubense,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_oligostachyum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_smithianum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Lygodium_palmatum,Lygodium,NA,Lygodiaceae,NA,Schizaeales
Botrypus_virginianus,Botrypus,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sahashia_stricta,Sahashia,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_lunaria,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_nordicum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_crenulatum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_yaaxudakeit,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_neolunaria,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_tunux,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_dusenii,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_furculatum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_watertonense,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_pumicola,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_ascendens,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_simplex,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_gallicomontanum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_pallidum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_montanum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_campestre,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_paradoxum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_spathulatum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_lineare,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_mormo,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_minganense,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_acuminatum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_pinnatum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_boreale,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_lanceolatum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_alaskense,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_hesperium,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_pseudopinnatum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_pedunculosum,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_matricariifolium,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_echo,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Botrychium_michiganense,Botrychium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Japanobotrychum_lanuginosum,Japanobotrychum,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Japanobotrychum_chamaeconium,Japanobotrychum,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_ternatum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_japonicum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_microphyllum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_nipponicum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_robustum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_pseudoternatum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_triangularifolium,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_biternatum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_dissectum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_multifidum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_oneidense,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_daucifolium,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_atrovirens,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_formosanum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_decompositum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_schaffneri,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_lunarioides,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Sceptridium_rugulosum,Sceptridium,Botrychioideae,Ophioglossaceae,NA,Ophioglossales
Helminthostachys_zeylanica,Helminthostachys,Helminthostachyoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_californicum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_vulgatum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_gramineum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_thermale,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_petiolatum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_coriaceum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_reticulatum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_lancifolium,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_austroasiaticum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_namegatae,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_pusillum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_kawamurae,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_parvum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_parvifolium,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_crotalophoroides,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_costatum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_eliminatum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_nudicaule,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_rubellum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_gomezianum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_trilokinathii,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_engelmannii,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioglossum_polyphyllum,Ophioglossum,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioderma_pendulum,Ophioderma,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioderma_falcata,Ophioderma,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Ophioderma_redactophylla,Ophioderma,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Cheiroglossa_palmata,Cheiroglossa,Ophioglossoideae,Ophioglossaceae,NA,Ophioglossales
Mankyua_chejuense,Mankyua,Mankyuoideae,Ophioglossaceae,NA,Ophioglossales
Tmesipteris_obliqua,Tmesipteris,NA,Psilotaceae,NA,Psilotales
Tmesipteris_tannensis,Tmesipteris,NA,Psilotaceae,NA,Psilotales
Tmesipteris_elongata,Tmesipteris,NA,Psilotaceae,NA,Psilotales
Tmesipteris_horomaka,Tmesipteris,NA,Psilotaceae,NA,Psilotales
Tmesipteris_truncata,Tmesipteris,NA,Psilotaceae,NA,Psilotales
Tmesipteris_sigmatifolia,Tmesipteris,NA,Psilotaceae,NA,Psilotales
Tmesipteris_gracilis,Tmesipteris,NA,Psilotaceae,NA,Psilotales
Psilotum_nudum,Psilotum,NA,Psilotaceae,NA,Psilotales
Psilotum_complanatum,Psilotum,NA,Psilotaceae,NA,Psilotales
Equisetum_arvense,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_dycei,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_fluviatile,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_litorale,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_sylvaticum,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_telmateia,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_font-queri,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_palustre,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_pratense,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_hyemale,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_trachyodon,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_ramosissimum,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_giganteum,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_schaffneri,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_ferrissii,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_laevigatum,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_myriochaetum,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_variegatum,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_scirpoides,Equisetum,NA,Equisetaceae,NA,Equisetales
Equisetum_bogotense,Equisetum,NA,Equisetaceae,NA,Equisetales
Marattia_alata,Marattia,NA,Marattiaceae,NA,Marattiales
Marattia_weinmanniifolia,Marattia,NA,Marattiaceae,NA,Marattiales
Marattia_laxa,Marattia,NA,Marattiaceae,NA,Marattiales
Marattia_douglasii,Marattia,NA,Marattiaceae,NA,Marattiales
Christensenia_aesculifolia,Christensenia,NA,Marattiaceae,NA,Marattiales
Angiopteris_evecta,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_marchionica,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_yunnanensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_dianyuecola,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_annamensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_cartilagidens,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_helferiana,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_wangii,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_cochinchinensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_caudatiformis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_somae,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_madagascariensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_fokiensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_hokouensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_lygodiifolia,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_tamdaoensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_tonkinensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_rapensis,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_danaeoides,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_bipinnata,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_chingii,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_itoi,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_pruinosa,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_smithii,Angiopteris,NA,Marattiaceae,NA,Marattiales
Angiopteris_angustifolia,Angiopteris,NA,Marattiaceae,NA,Marattiales
Eupodium_kaulfussii,Eupodium,NA,Marattiaceae,NA,Marattiales
Eupodium_cicutifolium,Eupodium,NA,Marattiaceae,NA,Marattiales
Eupodium_laeve,Eupodium,NA,Marattiaceae,NA,Marattiales
Eupodium_pittieri,Eupodium,NA,Marattiaceae,NA,Marattiales
Ptisana_novoguineensis,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_sambucina,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_papuana,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_melanesica,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_boninensis,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_mertensiana,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_sylvatica,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_howeana,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_pellucida,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_rolandi-principis,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_attenuata,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_smithii,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_squamosa,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_ambulans,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_decipiens,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_salicina,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_oreades,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_salicifolia,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_fraxinea,Ptisana,NA,Marattiaceae,NA,Marattiales
Ptisana_purpurascens,Ptisana,NA,Marattiaceae,NA,Marattiales
Danaea_nodosa,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_leussinkiana,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_grandifolia,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_kalevala,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_longicaudata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_cartilaginea,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_nigrescens,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_erecta,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_acuminata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_falcata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_vivax,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_alata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_oblanceolata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_wendlandii,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_carillensis,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_crispa,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_plicata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_moritziana,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_mazeana,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_urbanii,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_jenmanii,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_trichomanoides,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_antillensis,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_trifoliata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_geniculata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_polymorpha,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_bipinnata,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_arbuscula,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_leprieurii,Danaea,NA,Marattiaceae,NA,Marattiales
Danaea_simplicifolia,Danaea,NA,Marattiaceae,NA,Marattiales
Claytosmunda_claytoniana,Claytosmunda,NA,Osmundaceae,NA,Osmundales
Osmunda_hybrida,Osmunda,NA,Osmundaceae,NA,Osmundales
Osmunda_regalis,Osmunda,NA,Osmundaceae,NA,Osmundales
Osmunda_lancea,Osmunda,NA,Osmundaceae,NA,Osmundales
Osmunda_japonica,Osmunda,NA,Osmundaceae,NA,Osmundales
Osmunda_spectabilis,Osmunda,NA,Osmundaceae,NA,Osmundales
Plenasium_banksiifolium,Plenasium,NA,Osmundaceae,NA,Osmundales
Plenasium_javanicum,Plenasium,NA,Osmundaceae,NA,Osmundales
Plenasium_vachellii,Plenasium,NA,Osmundaceae,NA,Osmundales
Osmunasium_mildei,Osmunasium,NA,Osmundaceae,NA,Osmundales
Plenasium_angustifolium,Plenasium,NA,Osmundaceae,NA,Osmundales
Leptopteris_fraseri,Leptopteris,NA,Osmundaceae,NA,Osmundales
Leptopteris_hymenophylloides,Leptopteris,NA,Osmundaceae,NA,Osmundales
Leptopteris_superba,Leptopteris,NA,Osmundaceae,NA,Osmundales
